,apparent_elevation,azimuth,simulation_direct,direct_reacted
2020-01-01 09:00:00+01:00,1.5809171610426391,130.92998849100888,0.034,0.001598858640868725
2020-01-01 09:30:00+01:00,4.77905297164327,136.96122291103308,0.048,0.015072866825036755
2020-01-01 10:00:00+01:00,7.722743418701183,143.2104340865946,0.048,0.0329295374530333
2020-01-01 10:30:00+01:00,10.280932450761945,149.68610703969262,0.044,0.04582716030594272
2020-01-01 11:00:00+01:00,12.387515477079173,156.38074911679382,0.054,0.07231261576153544
2020-01-01 11:30:00+01:00,13.992801972174275,163.2692387703056,0.062,0.0970331877127949
2020-01-01 12:00:00+01:00,15.058037541388758,170.3088647831721,0.062,0.10625914627550369
2020-01-01 12:30:00+01:00,15.556446952357083,177.44182333881713,0.052,0.09271957410279667
2020-01-01 13:00:00+01:00,15.475136022890808,184.60036478501212,0.064,0.11339006489573396
2020-01-01 13:30:00+01:00,14.816233637809315,191.71393607715322,0.05,0.08399846413984463
2020-01-01 14:00:00+01:00,13.596695259930044,198.7169220435705,0.042,0.06338448348612492
2020-01-01 14:30:00+01:00,11.846858311780851,205.55534555600065,0.046,0.05806880140701235
2020-01-01 15:00:00+01:00,9.608546532544663,212.19129854030496,0.046,0.04354185864389536
2020-01-01 15:30:00+01:00,6.93490219690183,218.60470037091594,0.068,0.039455372568704135
2020-01-01 16:00:00+01:00,3.9009090234255375,224.79277368202003,0.046,0.01014071517882099
2020-01-01 16:30:00+01:00,0.6902947662204981,230.7680881023556,0.056,0.0009030799358183785
2020-01-02 09:00:00+01:00,1.5951461043031299,130.79411013878882,0.066,0.003137502171130763
2020-01-02 09:30:00+01:00,4.801831014424027,136.82598529317943,0.056,0.017681596776250287
2020-01-02 10:00:00+01:00,7.754311836653816,143.07614245934678,0.046,0.031679698996920996
2020-01-02 10:30:00+01:00,10.321808235332501,149.5533787167995,0.052,0.054342429085627565
2020-01-02 11:00:00+01:00,12.438138343983864,156.25050250640982,0.064,0.0859895026531005
2020-01-02 11:30:00+01:00,14.053425074048858,163.14264460624372,0.058,0.0910928471492312
2020-01-02 12:00:00+01:00,15.128670166875109,170.18725233470627,0.048,0.08258503383145771
2020-01-02 12:30:00+01:00,15.636826652394454,177.32654711581256,0.036,0.06447462586140179
2020-01-02 13:00:00+01:00,15.564731295253111,184.49265281935496,0.054,0.09616875657050256
2020-01-02 13:30:00+01:00,14.914276482516438,191.61475157902575,0.056,0.09466726672193362
2020-01-02 14:00:00+01:00,13.702234566073136,198.6268691066947,0.066,0.10038786188646005
2020-01-02 14:30:00+01:00,11.958814379596154,205.4746358541298,0.056,0.0714314289552676
2020-01-02 15:00:00+01:00,9.725728009092347,212.11977655666277,0.056,0.05380819524855638
2020-01-02 15:30:00+01:00,7.055868856378606,218.54190929200007,0.084,0.04995824941610167
2020-01-02 16:00:00+01:00,4.023042202541004,224.7380382546003,0.088,0.020420474751971614
2020-01-02 16:30:00+01:00,0.803072127478209,230.72059377596358,0.078,0.0014709746643886948
2020-01-03 09:00:00+01:00,1.615864237092291,130.65540729559262,0.066,0.0031905559301546003
2020-01-03 09:30:00+01:00,4.831646722432471,136.68831562314722,0.052,0.016545005193595086
2020-01-03 10:00:00+01:00,7.793136284158211,142.93985905417412,0.076,0.052603904449539815
2020-01-03 10:30:00+01:00,10.370078825046784,149.4191516618714,0.058,0.06086341538969687
2020-01-03 11:00:00+01:00,12.496249339732326,156.119304026294,0.06,0.08092911684669866
2020-01-03 11:30:00+01:00,14.121586096451841,163.0156949519519,0.066,0.10406988831683127
2020-01-03 12:00:00+01:00,15.206842748854017,170.065919785779,0.046,0.07948303028110318
2020-01-03 12:30:00+01:00,15.724696518815906,177.2122087803025,0.06,0.1079722602445911
2020-01-03 13:00:00+01:00,15.661713642527431,184.38653877690004,0.068,0.12177109367277897
2020-01-03 13:30:00+01:00,15.019552150660596,191.51780543572355,0.07,0.11911610558465636
2020-01-03 14:00:00+01:00,13.8148070588042,198.5396561099708,0.06,0.09201311076352385
