,apparent_elevation,azimuth,simulation_direct,direct_reacted,simulation_diffuse,diffuse_reacted
2020-01-01 06:00:00+10:00,4.157872862143534,113.07471230267925,0.008333333333333333,2.6639517995187556e-06,0.225,0.005048608611238598
2020-01-01 06:30:00+10:00,10.614205380888881,110.92668744065861,0.1,0.003704791047322019,0.16666666666666666,0.008161998925947463
2020-01-01 07:00:00+10:00,17.231286880849243,109.03804668795038,0.16666666666666666,0.018318067879494176,0.2,0.013762407870084049
2020-01-01 07:30:00+10:00,23.936665892437784,107.38169206412465,0.13333333333333333,0.026456342195835317,0.16666666666666666,0.014054391700934527
2020-01-01 08:00:00+10:00,30.70565510160801,105.94371494686686,0.21666666666666667,0.06320887929237332,0.175,0.016931120721468563
2020-01-01 08:30:00+10:00,37.52297566919824,104.72559472023227,0.175,0.06716870769377424,0.15833333333333333,0.016911904430880507
2020-01-01 09:00:00+10:00,44.376704158107195,103.75024366970797,0.20833333333333334,0.09808368030053419,0.21666666666666667,0.024914055244748583
2020-01-01 09:30:00+10:00,51.256063069077605,103.07615604934779,0.275,0.15121497522044525,0.225,0.02735937759659047
2020-01-01 10:00:00+10:00,58.14951806157905,102.83139357756977,0.18333333333333332,0.11346204652671055,0.19166666666666668,0.024315021385030017
2020-01-01 10:30:00+10:00,65.04130397380291,103.30487121649679,0.175,0.11832614603834803,0.2,0.026186497326502058
2020-01-01 11:00:00+10:00,71.90119713287883,105.24351314166341,0.23333333333333334,0.16808457273633434,0.19166666666666668,0.02566740174816886
2020-01-01 11:30:00+10:00,78.63889714460907,111.17894000965839,0.20833333333333334,0.15636603483987016,0.10833333333333334,0.014720752617605708
2020-01-01 12:00:00+10:00,84.71477582652169,135.5537193312,0.2833333333333333,0.21705903532133503,0.26666666666666666,0.03650022983578417
2020-01-01 12:30:00+10:00,85.06231463758674,220.4036046602811,0.2,0.15332834251004127,0.175,0.023959444532425236
2020-01-01 13:00:00+10:00,79.11755611008871,248.06594924129843,0.21666666666666667,0.16297633432104247,0.19166666666666668,0.026064759755916527
2020-01-01 13:30:00+10:00,72.39715327859383,254.5406451705524,0.16666666666666666,0.1205097624906393,0.19166666666666668,0.025701744584244332
2020-01-01 14:00:00+10:00,65.54125512649658,256.64492076669626,0.18333333333333332,0.12463732701892691,0.15833333333333333,0.020771505854659464
2020-01-01 14:30:00+10:00,58.64982286456274,257.1911853506779,0.25,0.15587095097342432,0.16666666666666666,0.021199943619651926
2020-01-01 15:00:00+10:00,51.7550400025001,256.9866365240863,0.225,0.12493581293583446,0.20833333333333334,0.025422366722550112
2020-01-01 15:30:00+10:00,44.873218653251975,256.339065632544,0.2,0.09537102503826105,0.20833333333333334,0.024067110630991696
2020-01-01 16:00:00+10:00,38.01603339742127,255.38403443479768,0.15,0.058552490870735246,0.20833333333333334,0.02238924569577079
2020-01-01 16:30:00+10:00,31.194227705060435,254.1835967471718,0.225,0.06716238302183196,0.21666666666666667,0.02113670581267793
2020-01-01 17:00:00+10:00,24.419559073559913,252.7626477888861,0.18333333333333332,0.03759929247411632,0.18333333333333332,0.015641746763558402
2020-01-01 17:30:00+10:00,17.706922764285014,251.1239720910331,0.2,0.02318410696685068,0.25,0.01751336174399752
2020-01-01 18:00:00+10:00,11.079843804492487,249.25468441187468,0.15833333333333333,0.006549598069889033,0.15833333333333333,0.00800718316557653
2020-01-01 18:30:00+10:00,4.603072126278276,247.12862910624705,0.016666666666666666,2.0775820720569217e-05,0.21666666666666667,0.005330468854222746
2020-01-02 06:00:00+10:00,4.032836999894145,113.03618297785556,0.008333333333333333,1.064869626462628e-06,0.20833333333333334,0.004547312794172011
2020-01-02 06:30:00+10:00,10.487735640528097,110.88135593231095,0.14166666666666666,0.00509801589675442,0.23333333333333334,0.011329137048142753
2020-01-02 07:00:00+10:00,17.106283754054715,108.98549809718565,0.15,0.016269320443498932,0.2916666666666667,0.019982403259933505
2020-01-02 07:30:00+10:00,23.813639068963994,107.32102446066114,0.30833333333333335,0.06070356703079016,0.21666666666666667,0.018222199070743877
2020-01-02 08:00:00+10:00,30.584845505980862,105.87341158922936,0.15833333333333333,0.04595233291443569,0.23333333333333334,0.02253540937316764
2020-01-02 08:30:00+10:00,37.40459663577667,104.64326759763907,0.20833333333333334,0.07967257826839148,0.11666666666666667,0.012446537260683779
2020-01-02 09:00:00+10:00,44.26101933553399,103.65213874536175,0.23333333333333334,0.10956701695986597,0.2,0.02297866113624168
2020-01-02 09:30:00+10:00,51.143458225041805,102.95616057859172,0.2,0.10976826075102024,0.21666666666666667,0.026331387798579412
2020-01-02 10:00:00+10:00,58.04062713723625,102.67886330479672,0.23333333333333334,0.14421706848133561,0.325,0.04121521750757914
2020-01-02 10:30:00+10:00,64.93730605453854,103.0991894363001,0.18333333333333332,0.12385537656333198,0.2916666666666667,0.038181366890496934
2020-01-02 11:00:00+10:00,71.80470793314912,104.93742164553237,0.25,0.18000824893049838,0.25,0.033477482400903064
2020-01-02 11:30:00+10:00,78.55775098102562,110.62862629665517,0.225,0.16885707371554262,0.15,0.020384030056474708
2020-01-02 12:00:00+10:00,84.69116396214736,134.1051502679453,0.24166666666666667,0.18517846465556484,0.2,0.02738024446760747
2020-01-02 12:30:00+10:00,85.19529733837746,220.07550590819744,0.24166666666666667,0.18536926771714624,0.16666666666666666,0.022825272467360557
2020-01-02 13:00:00+10:00,79.24617827121128,248.30044066037348,0.21666666666666667,0.16311276978045092,0.225,0.03061021350028424
