,apparent_elevation,azimuth,simulation_direct,direct_reacted,simulation_diffuse,diffuse_reacted
2020-01-01 08:30:00+01:00,0.8021123413333067,119.7270500660909,0.10833333333333334,0.0002564959316577989,0.05,0.00024400572497234265
2020-01-01 09:00:00+01:00,5.6094954131904515,124.41492230901912,0.08333333333333333,0.004511931541790844,0.09166666666666666,0.0037628684530444374
2020-01-01 09:30:00+01:00,10.333233108602757,129.43630639284288,0.075,0.010822782013928547,0.05,0.0036588599615050947
2020-01-01 10:00:00+01:00,14.745604132157407,134.84938184767293,0.058333333333333334,0.013822426291414279,0.06666666666666667,0.006363646773823045
2020-01-01 10:30:00+01:00,18.75441770826534,140.70402912851682,0.08333333333333333,0.026813980471788824,0.08333333333333333,0.00924486516704958
2020-01-01 11:00:00+01:00,22.276045390686047,147.03403133951588,0.058333333333333334,0.02305289187682703,0.075,0.009144942020154
2020-01-01 11:30:00+01:00,25.22484318335646,153.8463158521131,0.025,0.011385129914069942,0.041666666666666664,0.005406022977104785
2020-01-01 12:00:00+01:00,27.515883081238503,161.1089707048493,0.05,0.02506079801703634,0.09166666666666666,0.012385469831134135
2020-01-01 12:30:00+01:00,29.07248391516708,168.74203693586333,0.075,0.03988508807338108,0.05,0.006923243063530288
2020-01-01 13:00:00+01:00,29.83613900008383,176.61675259261017,0.125,0.06832903105267037,0.06666666666666667,0.009335221544557397
2020-01-01 13:30:00+01:00,29.77600146234083,184.56772049643115,0.041666666666666664,0.02272737183094867,0.025,0.0034976215085562264
2020-01-01 14:00:00+01:00,28.89455226640603,192.4171797059388,0.06666666666666667,0.03521968450056745,0.075,0.010356514950167843
2020-01-01 14:30:00+01:00,27.227127250074272,200.00378031601568,0.041666666666666664,0.020643331827549398,0.1,0.0134457131819669
2020-01-01 15:00:00+01:00,24.83550589286833,207.20542586448767,0.075,0.03355962069239191,0.075,0.009657067547245941
2020-01-01 15:30:00+01:00,21.79815211741948,213.94945443122666,0.058333333333333334,0.02247185104318953,0.058333333333333334,0.007031439184410433
2020-01-01 16:00:00+01:00,18.200482188889893,220.21030523870948,0.075,0.02325073340617036,0.041666666666666664,0.004541211180771504
2020-01-01 16:30:00+01:00,14.127867038895495,225.9995758072618,0.1,0.02237699424113792,0.041666666666666664,0.0038620929206302354
2020-01-01 17:00:00+01:00,9.663933303474474,231.35402734643282,0.06666666666666667,0.008703368632594296,0.06666666666666667,0.004610823605011691
2020-01-01 17:30:00+01:00,4.905750389320346,236.32519764099945,0.058333333333333334,0.0024975407459018597,0.06666666666666667,0.0023710458507225952
2020-01-01 18:00:00+01:00,0.14752078935434476,240.97207465101047,0.1,8.233975555107453e-05,0.05,4.891371685958038e-05
2020-01-02 08:30:00+01:00,0.7779702043192649,119.59315449305683,0.06666666666666667,0.0001521362125852922,0.06666666666666667,0.0003151079573299043
2020-01-02 09:00:00+01:00,5.590100540125503,124.27900738926053,0.11666666666666667,0.006264832854921152,0.06666666666666667,0.0027244440925795555
2020-01-02 09:30:00+01:00,10.322236971094625,129.29773047327473,0.1,0.0143822443622827,0.041666666666666664,0.003043637415879552
2020-01-02 10:00:00+01:00,14.744454176414761,134.707870545035,0.08333333333333333,0.01971516531056174,0.041666666666666664,0.0039736232540607186
2020-01-02 10:30:00+01:00,18.764405470465256,140.55980122502444,0.058333333333333334,0.01875792768979294,0.058333333333333334,0.006468102265425624
2020-01-02 11:00:00+01:00,22.29838925112724,146.88794886022828,0.05,0.01975981423654789,0.08333333333333333,0.010158458341806044
2020-01-02 11:30:00+01:00,25.260595935124115,153.7000151587257,0.03333333333333333,0.015187988582353342,0.1,0.012973650704514832
2020-01-02 12:00:00+01:00,27.565783746149933,160.9648998278392,0.058333333333333334,0.029265593391690076,0.1,0.013512832475495881
2020-01-02 12:30:00+01:00,29.13679510802813,168.6033105903498,0.03333333333333333,0.017751158014399228,0.09166666666666666,0.01269596665504445
2020-01-02 13:00:00+01:00,29.914522510312846,176.4867767793396,0.05,0.027381100153009836,0.058333333333333334,0.008171848547363771
2020-01-02 13:30:00+01:00,29.867488753054644,184.4496463773856,0.075,0.041002539573502236,0.058333333333333334,0.008166198886933304
2020-01-02 14:00:00+01:00,28.99763909442296,192.3133653908139,0.058333333333333334,0.030904190388516224,0.041666666666666664,0.0057585413317927355
2020-01-02 14:30:00+01:00,27.339969354731707,199.91546534728448,0.05,0.02485838963200103,0.016666666666666666,0.0022435530682727947
2020-01-02 15:00:00+01:00,24.95614988823143,207.13271592105156,0.08333333333333333,0.03745107670924313,0.058333333333333334,0.007523008009732004
2020-01-02 15:30:00+01:00,21.924730954423847,213.89155803467247,0.06666666666666667,0.02582597780454091,0.025,0.0030202674220319364
2020-01-02 16:00:00+01:00,18.33133124590772,220.1658779615871,0.09166666666666666,0.028632214524500803,0.075,0.008201845939797527
2020-01-02 16:30:00+01:00,14.261539221713223,225.96704221762474,0.09166666666666666,0.020739845572736552,0.008333333333333333,0.0007767449888245037
2020-01-02 17:00:00+01:00,9.79903683077484,231.33181532677258,0.08333333333333333,0.011087304439904598,0.06666666666666667,0.0046612343079150504
2020-01-02 17:30:00+01:00,5.03986834682863,236.3118768276711,0.08333333333333333,0.003732336990378583,0.08333333333333333,0.003048888679872305
2020-01-02 18:00:00+01:00,0.26494856364845387,240.9664193813129,0.08333333333333333,8.459301936845119e-05,0.041666666666666664,6.85013033811413e-05
2020-01-03 08:30:00+01:00,0.7590354877298444,119.45437433367522,0.058333333333333334,0.00012916379526272344,0.05,0.00023030439445722618
