,apparent_elevation,azimuth,simulation_direct,direct_reacted
2020-01-23 11:30:00+01:00,0.062322894854448585,180.53055608555817,0.17,0.001715379470190132
2020-01-24 11:00:00+01:00,0.14633930313355265,173.3946964907061,0.11,0.001287183285994324
2020-01-24 11:30:00+01:00,0.26038305866313427,180.47101514559233,0.16,0.0023045296919601732
2020-01-24 12:00:00+01:00,0.1211220491163269,187.54692038859935,0.11,0.0012269345207926248
2020-01-25 11:00:00+01:00,0.3480358898942115,173.32777837400988,0.2,0.003315435899978632
2020-01-25 11:30:00+01:00,0.46591270107223337,180.4144083972356,0.1,0.00201633156533862
2020-01-25 12:00:00+01:00,0.32679582347591474,187.50072699615404,0.11,0.0017572694728722382
2020-01-26 10:30:00+01:00,0.18278594349319421,166.17894601662533,0.19,0.0023193573559466617
2020-01-26 11:00:00+01:00,0.5575022703016064,173.26359922673691,0.11,0.0025328384840989458
2020-01-26 11:30:00+01:00,0.6793561679383316,180.36078967536812,0.14,0.0038740290583138383
2020-01-26 12:00:00+01:00,0.5400847177593812,187.45776733279826,0.11,0.0024636643410064682
2020-01-26 12:30:00+01:00,0.14919600651356618,194.54183789903138,0.09,0.001031115761441148
2020-01-27 10:30:00+01:00,0.3924345823408769,166.107028286307,0.11,0.001915418494485502
2020-01-27 11:00:00+01:00,0.7750609391165386,173.2022116986194,0.16,0.005015908944428774
2020-01-27 11:30:00+01:00,0.9008876732241133,180.3102075668899,0.1,0.003722473425418621
2020-01-27 12:00:00+01:00,0.7613446001699236,187.41808573407656,0.09,0.002765863553469833
2020-01-27 12:30:00+01:00,0.36604822883788285,194.5129618057551,0.19,0.0031609279121645665
2020-01-28 10:30:00+01:00,0.6100669331358644,166.03771056058667,0.12,0.0029168839906664194
2020-01-28 11:00:00+01:00,1.0007984626935147,173.14366305446697,0.13,0.005438870212586958
2020-01-28 11:30:00+01:00,1.130491888190385,180.26270527491894,0.13,0.0063825423965913905
2020-01-28 12:00:00+01:00,0.9906658440700298,187.38172114699347,0.15,0.006191671811533101
2020-01-28 12:30:00+01:00,0.590593281498646,194.48763086991403,0.13,0.0030640255685807937
2020-01-29 10:00:00+01:00,0.19842286319763708,158.87937545606076,0.15,0.0018072707613524654
2020-01-29 10:30:00+01:00,0.8359600728646152,165.97103869965758,0.16,0.0053124256837115925
2020-01-29 11:00:00+01:00,1.2346399660358907,173.08799524057997,0.17,0.009307430639397766
2020-01-29 11:30:00+01:00,1.3680281424661795,180.2183206836001,0.14,0.008893175318095496
2020-01-29 12:00:00+01:00,1.2279612422974457,187.34870719068897,0.16,0.008687992938425931
2020-01-29 12:30:00+01:00,0.8231430105058065,194.46587420965494,0.18,0.005865327330704926
2020-01-29 13:00:00+01:00,0.18053397947124067,201.55797653477214,0.1,0.001163715919060201
2020-01-30 10:00:00+01:00,0.4204078877966856,158.80461248298434,0.13,0.0022726048233511795
2020-01-30 10:30:00+01:00,1.0701475025009295,165.907053387235,0.12,0.005326849758803465
2020-01-30 11:00:00+01:00,1.4764065801838355,173.03524502978212,0.2,0.014060366672607015
2020-01-30 11:30:00+01:00,1.613278130125473,180.17708649757466,0.14,0.011296551399382387
2020-01-30 12:00:00+01:00,1.4730322911453175,187.31907229720292,0.13,0.009102033130810351
2020-01-30 12:30:00+01:00,1.0637188012645664,194.44771573807827,0.1,0.004398685054932706
2020-01-30 13:00:00+01:00,0.41158731852315456,201.5509704604297,0.14,0.0024073394466193176
2020-01-31 10:00:00+01:00,0.6505983754611553,158.73235213671273,0.09,0.0022261772598191794
2020-01-31 10:30:00+01:00,1.3125029103048194,165.84579024104596,0.14,0.00813734983401367
2020-01-31 11:00:00+01:00,1.725857155670136,172.98544412725767,0.15,0.013298552583972783
2020-01-31 11:30:00+01:00,1.8659795928724356,180.13903035005845,0.16,0.016116387648892595
2020-01-31 12:00:00+01:00,1.7256162210856951,187.29283981311318,0.18,0.015945311190609816
2020-01-31 12:30:00+01:00,1.3121598527609803,194.43317426575047,0.19,0.011026047296054654
2020-01-31 13:00:00+01:00,0.6504141633739916,201.54778171044427,0.07,0.001727723191747547
2020-02-01 09:30:00+01:00,0.006304550421207034,151.57438410438596,0.16,0.0012734980307235373
2020-02-01 10:00:00+01:00,0.8892452837150743,158.66262876297083,0.21,0.007169217532381212
2020-02-01 10:30:00+01:00,1.5628021050022485,165.7872798069559,0.11,0.008206522651499725
2020-02-01 11:00:00+01:00,1.9827171980534077,172.93861916742662,0.13,0.014289590485353498
2020-02-01 11:30:00+01:00,2.125849149589558,180.10417479627074,0.18,0.0222673175760793
2020-02-01 12:00:00+01:00,1.9854178507974405,187.27002799693105,0.14,0.015414954491807367
2020-02-01 12:30:00+01:00,1.5681999668810456,194.42226349989784,0.17,0.0127359889262796
