,apparent_elevation,azimuth,simulation_direct,direct_reacted
2020-01-23 11:30:00+01:00,0.062322894854448585,180.53055608555817,0.08,0.0007636478991966886
2020-01-24 11:00:00+01:00,0.14633930313355265,173.3946964907061,0.13,0.0014393350789884737
2020-01-24 11:30:00+01:00,0.26038305866313427,180.47101514559233,0.13,0.0017720719571730846
2020-01-24 12:00:00+01:00,0.1211220491163269,187.54692038859935,0.08,0.0008442405350057109
2020-01-25 11:00:00+01:00,0.3480358898942115,173.32777837400988,0.13,0.0020399190328011085
2020-01-25 11:30:00+01:00,0.46591270107223337,180.4144083972356,0.12,0.002290913750086893
2020-01-25 12:00:00+01:00,0.32679582347591474,187.50072699615404,0.12,0.0018145404130417346
2020-01-26 10:30:00+01:00,0.18278594349319421,166.17894601662533,0.17,0.0019636849101878785
2020-01-26 11:00:00+01:00,0.5575022703016064,173.26359922673691,0.13,0.002834729312432834
2020-01-26 11:30:00+01:00,0.6793561679383316,180.36078967536812,0.16,0.004193886179131418
2020-01-26 12:00:00+01:00,0.5400847177593812,187.45776733279826,0.14,0.0029693060928350067
2020-01-26 12:30:00+01:00,0.14919600651356618,194.54183789903138,0.09,0.0009756287800895251
2020-01-27 10:30:00+01:00,0.3924345823408769,166.107028286307,0.11,0.001813311206707498
2020-01-27 11:00:00+01:00,0.7750609391165386,173.2022116986194,0.04,0.0011880759166923765
2020-01-27 11:30:00+01:00,0.9008876732241133,180.3102075668899,0.15,0.005291605203950723
2020-01-27 12:00:00+01:00,0.7613446001699236,187.41808573407656,0.14,0.004076234111837797
2020-01-27 12:30:00+01:00,0.36604822883788285,194.5129618057551,0.17,0.0026772839928110265
2020-01-28 10:30:00+01:00,0.6100669331358644,166.03771056058667,0.16,0.0036836057728162975
2020-01-28 11:00:00+01:00,1.0007984626935147,173.14366305446697,0.15,0.005948655931699589
2020-01-28 11:30:00+01:00,1.130491888190385,180.26270527491894,0.11,0.005120551418135942
2020-01-28 12:00:00+01:00,0.9906658440700298,187.38172114699347,0.15,0.005868970418392599
2020-01-28 12:30:00+01:00,0.590593281498646,194.48763086991403,0.14,0.003125181086548902
2020-01-29 10:00:00+01:00,0.19842286319763708,158.87937545606076,0.12,0.0013681846564866454
2020-01-29 10:30:00+01:00,0.8359600728646152,165.97103869965758,0.17,0.005348728202848935
2020-01-29 11:00:00+01:00,1.2346399660358907,173.08799524057997,0.15,0.0077884051614270445
2020-01-29 11:30:00+01:00,1.3680281424661795,180.2183206836001,0.19,0.011449100787520369
2020-01-29 12:00:00+01:00,1.2279612422974457,187.34870719068897,0.1,0.005149568476241092
2020-01-29 12:30:00+01:00,0.8231430105058065,194.46587420965494,0.2,0.006175439861858444
2020-01-29 13:00:00+01:00,0.18053397947124067,201.55797653477214,0.1,0.0011011874149177477
2020-01-30 10:00:00+01:00,0.4204078877966856,158.80461248298434,0.1,0.0016551306213970097
2020-01-30 10:30:00+01:00,1.0701475025009295,165.907053387235,0.11,0.0046294659888458925
2020-01-30 11:00:00+01:00,1.4764065801838355,173.03524502978212,0.22,0.01467526782487878
2020-01-30 11:30:00+01:00,1.613278130125473,180.17708649757466,0.18,0.013784799056288065
2020-01-30 12:00:00+01:00,1.4730322911453175,187.31907229720292,0.22,0.014615457560329802
2020-01-30 12:30:00+01:00,1.0637188012645664,194.44771573807827,0.14,0.005838421691085701
2020-01-30 13:00:00+01:00,0.41158731852315456,201.5509704604297,0.16,0.0026047931878426466
2020-01-31 10:00:00+01:00,0.6505983754611553,158.73235213671273,0.15,0.003514694060662399
2020-01-31 10:30:00+01:00,1.3125029103048194,165.84579024104596,0.13,0.007167607127594663
2020-01-31 11:00:00+01:00,1.725857155670136,172.98544412725767,0.18,0.015149855735581053
2020-01-31 11:30:00+01:00,1.8659795928724356,180.13903035005845,0.17,0.0162604812090619
2020-01-31 12:00:00+01:00,1.7256162210856951,187.29283981311318,0.18,0.015137585474064966
2020-01-31 12:30:00+01:00,1.3121598527609803,194.43317426575047,0.21,0.011560127712088506
2020-01-31 13:00:00+01:00,0.6504141633739916,201.54778171044427,0.15,0.0035070944683313373
2020-02-01 09:30:00+01:00,0.006304550421207034,151.57438410438596,0.13,0.0009787284450386814
2020-02-01 10:00:00+01:00,0.8892452837150743,158.66262876297083,0.12,0.003882820798158654
2020-02-01 10:30:00+01:00,1.5628021050022485,165.7872798069559,0.15,0.01062103373297654
2020-02-01 11:00:00+01:00,1.9827171980534077,172.93861916742662,0.16,0.016705173026464373
2020-02-01 11:30:00+01:00,2.125849149589558,180.10417479627074,0.14,0.0164547785356955
2020-02-01 12:00:00+01:00,1.9854178507974405,187.27002799693105,0.13,0.013596132021317622
2020-02-01 12:30:00+01:00,1.5681999668810456,194.42226349989784,0.13,0.009243629086752926
2020-02-01 13:00:00+01:00,0.8972604397699822,201.5484191721798,0.16,0.005222972833727535
2020-02-01 13:30:00+01:00,0.016779357906262615,208.6387922686864,0.08,0.0006133226486327353
2020-02-02 09:30:00+01:00,0.23727625442618694,151.49644471665238,0.15,0.001723210428853251
2020-02-02 10:00:00+01:00,1.1363231327561354,158.59547145068427,0.09,0.003925271757026141
2020-02-02 10:30:00+01:00,1.8207663125060847,165.73154738490666,0.19,0.016955567070118215
2020-02-02 11:00:00+01:00,2.246698171697882,172.8947915440924,0.14,0.017847060618439527
2020-02-02 11:30:00+01:00,2.3925972033285685,180.07253715100683,0.18,0.025605594892751733
2020-02-02 12:00:00+01:00,2.252130306944861,187.25064986227042,0.11,0.014073189601910084
