,apparent_elevation,azimuth,simulation_direct,direct_reacted
2020-01-01 08:30:00+01:00,0.8021123413333067,119.7270500660909,0.17,0.002073125392722223
2020-01-01 09:00:00+01:00,5.6094954131904515,124.41492230901912,0.2,0.05395128168184862
2020-01-01 09:30:00+01:00,10.333233108602757,129.43630639284288,0.18,0.12702957963972097
2020-01-01 10:00:00+01:00,14.745604132157407,134.84938184767293,0.22,0.2520681734304014
2020-01-01 10:30:00+01:00,18.75441770826534,140.70402912851682,0.22,0.3397617263892733
2020-01-01 11:00:00+01:00,22.276045390686047,147.03403133951588,0.22,0.4152012768482183
2020-01-01 11:30:00+01:00,25.22484318335646,153.8463158521131,0.25,0.5418423960119348
2020-01-01 12:00:00+01:00,27.515883081238503,161.1089707048493,0.15,0.35698977992523856
2020-01-01 12:30:00+01:00,29.07248391516708,168.74203693586333,0.24,0.6051906363365666
2020-01-01 13:00:00+01:00,29.83613900008383,176.61675259261017,0.26,0.6734721966619935
2020-01-01 13:30:00+01:00,29.77600146234083,184.56772049643115,0.24,0.6203597089362399
2020-01-01 14:00:00+01:00,28.89455226640603,192.4171797059388,0.21,0.526128770885185
2020-01-01 14:30:00+01:00,27.227127250074272,200.00378031601568,0.17,0.40003114382595606
2020-01-01 15:00:00+01:00,24.83550589286833,207.20542586448767,0.26,0.5539114753959934
2020-01-01 15:30:00+01:00,21.79815211741948,213.94945443122666,0.17,0.3129378811812392
2020-01-01 16:00:00+01:00,18.200482188889893,220.21030523870948,0.21,0.31274141058487676
2020-01-01 16:30:00+01:00,14.127867038895495,225.9995758072618,0.21,0.22752190577995468
2020-01-01 17:00:00+01:00,9.663933303474474,231.35402734643282,0.23,0.14715445740589322
2020-01-01 17:30:00+01:00,4.905750389320346,236.32519764099945,0.2,0.04281874847647931
2020-01-01 18:00:00+01:00,0.14752078935434476,240.97207465101047,0.13,0.0005549885299871832
2020-01-02 08:30:00+01:00,0.7779702043192649,119.59315449305683,0.18,0.0021161376628821425
2020-01-02 09:00:00+01:00,5.590100540125503,124.27900738926053,0.14,0.03745578984731072
2020-01-02 09:30:00+01:00,10.322236971094625,129.29773047327473,0.17,0.11956302759030797
2020-01-02 10:00:00+01:00,14.744454176414761,134.707870545035,0.17,0.19445156240276498
2020-01-02 10:30:00+01:00,18.764405470465256,140.55980122502444,0.23,0.35493740315581895
2020-01-02 11:00:00+01:00,22.29838925112724,146.88794886022828,0.27,0.5095033176734186
2020-01-02 11:30:00+01:00,25.260595935124115,153.7000151587257,0.17,0.36859189602022036
2020-01-02 12:00:00+01:00,27.565783746149933,160.9648998278392,0.24,0.5716486505798318
2020-01-02 12:30:00+01:00,29.13679510802813,168.6033105903498,0.16,0.40395628599390165
2020-01-02 13:00:00+01:00,29.914522510312846,176.4867767793396,0.25,0.6486388952133122
2020-01-02 13:30:00+01:00,29.867488753054644,184.4496463773856,0.15,0.3885427057721606
2020-01-02 14:00:00+01:00,28.99763909442296,192.3133653908139,0.23,0.5777555366147684
2020-01-02 14:30:00+01:00,27.339969354731707,199.91546534728448,0.24,0.5666032881216239
2020-01-02 15:00:00+01:00,24.95614988823143,207.13271592105156,0.17,0.3636678532724606
2020-01-02 15:30:00+01:00,21.924730954423847,213.89155803467247,0.25,0.4626556110295353
2020-01-02 16:00:00+01:00,18.33133124590772,220.1658779615871,0.22,0.33000105528272566
2020-01-02 16:30:00+01:00,14.261539221713223,225.96704221762474,0.22,0.24090181104870345
2020-01-02 17:00:00+01:00,9.79903683077484,231.33181532677258,0.14,0.09123491375239269
2020-01-02 17:30:00+01:00,5.03986834682863,236.3118768276711,0.22,0.04923081538532318
2020-01-02 18:00:00+01:00,0.26494856364845387,240.9664193813129,0.15,0.0007884854759391144
2020-01-03 08:30:00+01:00,0.7590354877298444,119.45437433367522,0.16,0.0018254031345199832
2020-01-03 09:00:00+01:00,5.576692817087876,124.13852854515983,0.18,0.04783650803797563
2020-01-03 09:30:00+01:00,10.31754924604807,129.15494164018173,0.22,0.15430677530006284
2020-01-03 10:00:00+01:00,14.749887136824595,134.56255059579274,0.25,0.2855942588743147
2020-01-03 10:30:00+01:00,18.781234778132976,140.41224655045335,0.13,0.20052433555901075
2020-01-03 11:00:00+01:00,22.327811680895465,146.73912269432952,0.23,0.4340685752564802
2020-01-03 11:30:00+01:00,25.303627390933773,153.55167346785015,0.22,0.4772730882529845
2020-01-03 12:00:00+01:00,27.6231065778304,160.81961669001544,0.17,0.4053154975139799
2020-01-03 12:30:00+01:00,29.20859446957763,168.46431378608065,0.2,0.5056426021622484
2020-01-03 13:00:00+01:00,30.0003654077936,176.35754847762564,0.22,0.5718253102133074
2020-01-03 13:30:00+01:00,29.96630291161867,184.33335620315688,0.18,0.4672971363298878
2020-01-03 14:00:00+01:00,29.107819327273432,192.2123237986763,0.19,0.4785966278678663
2020-01-03 14:30:00+01:00,27.45958499210454,199.83080695101455,0.2,0.4737798875890968
2020-01-03 15:00:00+01:00,25.083183836312053,207.06440668817305,0.2,0.42966677259103375
2020-01-03 15:30:00+01:00,22.057277981279874,213.8386585589317,0.17,0.3163259873963619
2020-01-03 16:00:00+01:00,18.467712171629582,220.12690932988224,0.24,0.36265592070141384
2020-01-03 16:30:00+01:00,14.400311584437983,225.94032068501605,0.24,0.2656517650536325
2020-01-03 17:00:00+01:00,9.938829666033707,231.3156911662022,0.25,0.16596923188846455
2020-01-03 17:30:00+01:00,5.1783292156760865,236.30487200217016,0.17,0.03975527462704455
2020-01-03 18:00:00+01:00,0.38660280706655,240.967287368089,0.13,0.0008379943036939224
2020-01-04 08:30:00+01:00,0.7453342143159387,119.31080879187903,0.09,0.0010032690151205868
2020-01-04 09:00:00+01:00,5.569311085414999,123.99358430848548,0.22,0.05816945747024474
2020-01-04 09:30:00+01:00,10.31920159144106,129.00803779495476,0.19,0.13299400557290134
2020-01-04 10:00:00+01:00,14.761925681882762,134.41351912440285,0.23,0.26252157444195184
2020-01-04 10:30:00+01:00,18.804918855601898,140.26146120047173,0.18,0.2776028089196918
2020-01-04 11:00:00+01:00,22.364316280724097,146.58764768622143,0.21,0.39645764576295084
2020-01-04 11:30:00+01:00,25.35393148835715,153.40138435545236,0.1,0.2171073941212754
2020-01-04 12:00:00+01:00,27.687835879634058,160.67321393045336,0.21,0.5012588291195151
2020-01-04 12:30:00+01:00,29.28785668019281,168.32513887592222,0.17,0.4304538932881359
2020-01-04 13:00:00+01:00,30.09363267811515,176.22916042084307,0.18,0.4687601300459277
2020-01-04 13:30:00+01:00,30.0723990900627,184.2189432545237,0.21,0.5464738613430535
2020-01-04 14:00:00+01:00,29.22503820372564,192.11414799667747,0.24,0.6062913078498328
2020-01-04 14:30:00+01:00,27.585909650169146,199.74989625555332,0.13,0.3090453503440586
2020-01-04 15:00:00+01:00,25.216534016284093,207.00058507455273,0.25,0.5394378515211415
