,apparent_elevation,azimuth,ghi,dhi,surface_fraction,direct_irradiation_simulation_result,dni_reacted
2020-01-01 08:30:00+01:00,0.8021123413333067,119.7270500660909,1.129861294497195,0.2971565305145506,0.22223007747534734,0.2,0.037014035900664814
2020-01-01 09:00:00+01:00,5.6094954131904515,124.41492230901912,49.45106429207491,6.659871430603076,0.3263019753059649,0.24,3.367209024061767
2020-01-01 09:30:00+01:00,10.333233108602757,129.43630639284288,133.4393117805723,14.010976460892635,0.42666857621385135,0.24,12.431134828002763
2020-01-01 10:00:00+01:00,14.745604132157407,134.84938184767293,220.16333063618964,20.50139768281801,0.518913991869662,0.24,25.712601406057438
2020-01-01 10:30:00+01:00,18.75441770826534,140.70402912851682,300.43487052761293,26.129666821256706,0.601082064408459,0.23,40.04876101521206
2020-01-01 11:00:00+01:00,22.276045390686047,147.03403133951588,370.56539376716455,30.89154892781835,0.6716651377292895,0.28,69.0332524920207
2020-01-01 11:30:00+01:00,25.22484318335646,153.8463158521131,428.45222031277615,34.75341092181594,0.7294173228572794,0.24,76.18588214438739
2020-01-01 12:00:00+01:00,27.515883081238503,161.1089707048493,472.68911986163613,37.67456882140567,0.773333169009795,0.17,64.48416975746493
2020-01-01 12:30:00+01:00,29.07248391516708,168.74203693586333,502.309410308083,39.618948364537516,0.8026525696624958,0.26,110.47836509252126
2020-01-01 13:00:00+01:00,29.83613900008383,176.61675259261017,516.699881725951,40.56068524979577,0.8168693778833783,0.25,112.09369832316548
2020-01-01 13:30:00+01:00,29.77600146234083,184.56772049643115,515.5701382329104,40.486817147252964,0.8157383254184725,0.23,102.69327460774808
2020-01-01 14:00:00+01:00,28.89455226640603,192.4171797059388,498.9427719956356,39.39836690891639,0.7992786055002657,0.17,71.3203140017843
2020-01-01 14:30:00+01:00,27.227127250074272,200.00378031601568,467.1540434230041,37.310262441696295,0.7677735931979537,0.25,92.78642533850731
2020-01-01 15:00:00+01:00,24.83550589286833,207.20542586448767,420.86577530037925,34.250062579187386,0.7217667493033315,0.2,61.496644540369374
2020-01-01 15:30:00+01:00,21.79815211741948,213.94945443122666,361.10098714551214,30.254953300205102,0.6620543201696507,0.22,51.89928283755841
2020-01-01 16:00:00+01:00,18.200482188889893,220.21030523870948,289.3442015688815,25.365525758723038,0.5896767738426287,0.24,39.32642634293048
2020-01-01 16:30:00+01:00,14.127867038895495,225.9995758072618,207.84568181818685,19.61280746417387,0.5059155224234886,0.11,10.802016764428263
2020-01-01 17:00:00+01:00,9.663933303474474,231.35402734643282,120.70588983923543,12.994787670557656,0.0,0.0,0.0
2020-01-01 17:30:00+01:00,4.905750389320346,236.32519764099945,38.838749132502265,5.546255640345784,0.0,0.0,0.0
2020-01-01 18:00:00+01:00,0.14752078935434476,240.97207465101047,0.0983314941512826,0.030451890355696398,0.0,0.0,0.0
2020-01-02 08:30:00+01:00,0.7779702043192649,119.59315449305683,1.067143460128335,0.2856954602386351,0.22099130669551068,0.19,0.03281473568906367
2020-01-02 09:00:00+01:00,5.590100540125503,124.27900738926053,49.09466987471213,6.683524765414454,0.32518076033703314,0.28,3.8800131464270367
2020-01-02 09:30:00+01:00,10.322236971094625,129.29773047327473,133.14543114864992,14.085571096315917,0.4257292622585563,0.19,9.789010170798205
2020-01-02 10:00:00+01:00,14.744454176414761,134.707870545035,220.04312052690779,20.61034277824308,0.5181813983902909,0.22,23.50947155375626
2020-01-02 10:30:00+01:00,18.764405470465256,140.55980122502444,300.53021881325714,26.265221790665066,0.6005743980517702,0.26,45.230323376334624
2020-01-02 11:00:00+01:00,22.29838925112724,146.88794886022828,370.8987811232147,31.050057120853296,0.6713961884678518,0.24,59.18757731583007
2020-01-02 11:30:00+01:00,25.260595935124115,153.7000151587257,429.03693995310454,34.93287938976022,0.7293966190444131,0.24,76.28457865477249
2020-01-02 12:00:00+01:00,27.565783746149933,160.9648998278392,473.5320320874959,37.87366983638856,0.7735659076978673,0.25,95.0417438175927
2020-01-02 12:30:00+01:00,29.13679510802813,168.6033105903498,503.4118521881448,39.83656601352112,0.8031395553345875,0.17,72.46317018398888
2020-01-02 13:00:00+01:00,29.914522510312846,176.4867767793396,518.0580220768799,40.795686292591654,0.8176070168061851,0.21,94.54030727299838
2020-01-02 13:30:00+01:00,29.867488753054644,184.4496463773856,517.1751355747446,40.73792227039297,0.816718686923881,0.23,103.20411619205136
2020-01-02 14:00:00+01:00,28.99763909442296,192.3133653908139,500.78082298361437,39.66406785838558,0.8004895510650483,0.17,71.7441201583323
2020-01-02 14:30:00+01:00,27.339969354731707,199.9154653472845,469.2062784458061,37.588755419320364,0.7691989680455518,0.24,89.69965569330013
