,apparent_elevation,azimuth,ghi,dhi,surface_fraction,direct_irradiation_simulation_result,dni_reacted
2019-12-31 20:00:00+00:00,4.157872862143534,113.07471230267923,18.54646585941662,11.94104317552814,-0.19572342943820653,0.0,-0.0
2019-12-31 20:30:00+00:00,10.61420538088888,110.92668744065858,113.00085250974544,43.36680694244286,-0.08455656110386398,0.0,-0.0
2019-12-31 21:00:00+00:00,17.23128688084924,109.03804668795038,234.54729247673203,64.95320872718757,0.026661244738824055,0.04,0.6105519091993681
2019-12-31 21:30:00+00:00,23.936665892437787,107.38169206412464,361.08878963494425,80.1454669571616,0.13529596840772565,0.21,19.673852595974385
2019-12-31 22:00:00+00:00,30.70565510160801,105.94371494686686,485.3086752547225,91.84445039129332,0.2393490423027941,0.23,42.418991611664296
2019-12-31 22:30:00+00:00,37.52297566919824,104.72559472023228,603.2708043725589,101.35204479260773,0.336995722686832,0.23,63.8721682146926
2019-12-31 23:00:00+00:00,44.3767041581072,103.75024366970794,712.1633062061014,109.26806264619584,0.4265470437846564,0.29,106.63458004882287
2019-12-31 23:30:00+00:00,51.256063069077605,103.0761560493478,809.7205871995282,115.87922654813576,0.5064620507710501,0.16,72.08749209300817
2020-01-01 00:00:00+00:00,58.149518061579045,102.83139357756977,894.0480623103541,121.32285466721943,0.5753687689281742,0.27,141.32159086420597
2020-01-01 00:30:00+00:00,65.04130397380291,103.30487121649679,963.5680187024514,125.6616426979499,0.632085554240959,0.27,157.72972975770494
2020-01-01 01:00:00+00:00,71.90119713287883,105.2435131416634,1017.0071565014048,128.92075903615546,0.6756403768030893,0.24,151.50249340645442
2020-01-01 01:30:00+00:00,78.63889714460906,111.17894000965842,1053.398814334643,131.10746268296668,0.7052869912113309,0.24,159.2354187197609
2020-01-01 02:00:00+00:00,84.71477582652169,135.5537193312,1072.0895500988784,132.22175262286058,0.7205174226353632,0.21,142.8173256681678
2020-01-01 02:30:00+00:00,85.06231463758675,220.4036046602811,1072.7478572020243,132.26092876657776,0.7210708362195011,0.26,176.97778335671828
2020-01-01 03:00:00+00:00,79.1175561100887,248.06594924129845,1055.3617379163118,131.22473335364813,0.7069376001000423,0.21,139.70691546375116
2020-01-01 03:30:00+00:00,72.39715327859379,254.5406451705524,1020.2377983541282,129.11589441791477,0.6783593173245871,0.21,133.18130673509154
2020-01-01 04:00:00+00:00,65.54125512649658,256.64492076669626,968.0052338788984,125.934612666259,0.6358252982891818,0.28,164.69448956392318
2020-01-01 04:30:00+00:00,58.64982286456274,257.1911853506779,899.6070976212593,121.67435255041687,0.580063949147144,0.25,132.09861674926577
2020-01-01 05:00:00+00:00,51.7550400025001,256.9866365240863,816.2936253742001,116.31166598457615,0.512030596802086,0.23,104.96282770489827
2020-01-01 05:30:00+00:00,44.873218653251975,256.33906563254396,719.6195083463069,109.78740774768265,0.4328915941763655,0.24,89.80050709646262
2020-01-01 06:00:00+00:00,38.016033397421275,255.38403443479766,611.4547590325693,101.97133581343591,0.3440052592829238,0.13,36.994827468633396
2020-01-01 06:30:00+00:00,31.194227705060435,254.18359674717183,494.03432241964686,92.59111001040378,0.24690064195321496,0.14,26.791326896498525
2020-01-01 07:00:00+00:00,24.419559073559913,252.7626477888861,370.11966413392264,81.07780526383043,0.1432563928321974,0.13,13.020617311589458
2020-01-01 07:30:00+00:00,17.706922764285014,251.1239720910331,243.5281241101529,66.20043147705097,0.03488731665216435,0.05,1.0170186927227924
2020-01-01 08:00:00+00:00,11.079843804492487,249.2546844118747,121.16653444189235,45.209687781563794,-0.0762248493373607,0.0,-0.0
2020-01-01 08:30:00+00:00,4.603072126278277,247.12862910624702,23.166412617752837,14.266086283785048,-0.18754546964599436,0.0,-0.0
2020-01-01 20:00:00+00:00,4.032836999894145,113.03618297785557,17.290316919587116,11.293002154834394,-0.197033412161048,0.0,-0.0
2020-01-01 20:30:00+00:00,10.487735640528095,110.88135593231094,110.69111492535768,42.90333730049855,-0.08584451393608075,0.0,-0.0
2020-01-01 21:00:00+00:00,17.106283754054722,108.98549809718565,232.0468006246349,64.71976529654077,0.025462108095711616,0.07,1.0139039753412016
2020-01-01 21:30:00+00:00,23.813639068963994,107.32102446066115,358.62573086699564,80.0393962185837,0.13421930369509613,0.12,11.112951619161779
2020-01-01 22:00:00+00:00,30.584845505980862,105.87341158922935,482.97671274159654,91.81559609083315,0.2384226143184667,0.15,27.493849787685456
2020-01-01 22:30:00+00:00,37.40459663577667,104.64326759763908,601.1242216618123,101.37580703195442,0.3362438333964509,0.28,77.45700577927803
2020-01-01 23:00:00+00:00,44.26101933553399,103.65213874536177,710.2397522527021,109.33136038751512,0.4259907068860061,0.23,84.35784526849169
2020-01-01 23:30:00+00:00,51.14345822504181,102.95616057859174,808.0480062444708,115.97454970780713,0.5061188020424883,0.18,80.96480442119723
2020-01-02 00:00:00+00:00,58.04062713723625,102.67886330479672,892.6471501383871,121.44556784718723,0.5752524265670592,0.24,125.49454656886968
2020-01-02 00:30:00+00:00,64.93730605453854,103.0991894363001,962.4531749475948,125.8086547023571,0.6322060071954965,0.24,140.13836003669846
2020-01-02 01:00:00+00:00,71.80470793314913,104.93742164553235,1016.1868836763632,129.08981571864686,0.6760034269992858,0.21,132.56130674979437
2020-01-02 01:30:00+00:00,78.55775098102563,110.62862629665516,1052.8759160488214,131.29674865711047,0.7058942605187165,0.2,132.74579049790827
2020-01-02 02:00:00+00:00,84.69116396214736,134.10515026794528,1071.8612606483482,132.42966399444538,0.7213663294355609,0.22,149.7306293269848
2020-01-02 02:30:00+00:00,85.19529733837747,220.07550590819744,1072.8059912160131,132.48593504591486,0.7221546285411165,0.2,136.2902216664357
2020-01-02 03:00:00+00:00,79.2461782712113,248.30044066037345,1055.6931058399755,131.46520272868008,0.7082455049788441,0.28,186.55882691604555
2020-01-02 03:30:00+00:00,72.51706756261663,254.75362781467786,1020.8241875385257,129.37017181576186,0.6798766958141186,0.21,133.4406426746907
2020-01-02 04:00:00+00:00,65.65524665267748,256.8248624729737,968.8238353742972,126.20095324524893,0.6375339124291795,0.28,165.096288769831
2020-01-02 04:30:00+00:00,58.7591657363656,257.3473929328668,900.6308761974864,121.95092958067757,0.5819422727294306,0.21,111.29987912134045
2020-01-02 05:00:00+00:00,51.86031201164607,257.126485108934,817.4917006168048,116.59662040363071,0.5140541833724631,0.22,100.78171986455426
2020-01-02 05:30:00+00:00,44.97465766814896,256.4676406405993,720.9574947369074,110.07896627537195,0.4350334919171655,0.18,67.67951429091299
2020-01-02 06:00:00+00:00,38.11368084897956,255.5049327232779,612.8949243230057,102.26807655096468,0.3462364610724916,0.23,65.88122208904322
2020-01-02 06:30:00+00:00,31.287987931049393,254.2994998808277,495.53518465196527,92.89258615315693,0.24919055077144944,0.15,28.979494557914578
2020-01-02 07:00:00+00:00,24.509217969923377,252.87567760452941,371.6338225005027,81.3861224063977,0.14557325583425973,0.14,14.259298950599296
2020-01-02 07:30:00+00:00,17.792131681081887,251.23591399802987,244.9936389788173,66.52448963290527,0.03719846436416036,0.05,1.0863135687322911
2020-01-02 08:00:00+00:00,11.160008405089094,249.3671342877924,122.46817428376819,45.574693365066004,-0.07395385680934821,0.0,-0.0
2020-01-02 08:30:00+00:00,4.676420196884836,247.2430950280776,23.92024504872991,14.64943851274333,-0.18536238781698786,0.0,-0.0
2020-01-02 20:00:00+00:00,3.9066137433393724,112.99012733867858,16.063824618703393,10.645141717772328,-0.19828086758800398,0.0,-0.0
2020-01-02 20:30:00+00:00,10.360226193768453,110.82835825795375,108.37190616319536,42.42798310532014,-0.08706687415843634,0.0,-0.0
2020-01-02 21:00:00+00:00,16.980543165176112,108.92505674657582,229.5318669943446,64.47951222285445,0.024333626814973336,0.04,0.550092721593916
2020-01-02 21:30:00+00:00,23.690173841477538,107.25212942371417,356.14998173895907,79.9291702495603,0.13321810808868095,0.23,21.064326401962585
2020-01-02 22:00:00+00:00,30.46388556266593,105.79440868339941,480.63499894959085,91.78393139520985,0.23757596320125804,0.2,36.442819788574546
2020-01-02 22:30:00+00:00,37.286347263181376,104.55158813742564,598.9707347667826,101.39750814394341,0.3355754170786828,0.24,66.15001567573688
2020-01-02 23:00:00+00:00,44.14574137577121,103.5437810617638,708.3116339173152,109.39304469780814,0.42552085496239456,0.11,40.250289689635956
2020-01-02 23:30:00+00:00,51.03154177280987,102.82465536703717,806.3725191030157,116.0685326905966,0.5058643110396976,0.25,112.28412012266384
2020-01-03 00:00:00+00:00,57.93272088057787,102.51302245666515,891.2442232108765,121.56709924533834,0.5752263347938332,0.19,99.26577463295116
2020-01-03 00:30:00+00:00,64.83462083504563,102.87750992842552,961.336399329759,125.95455858682749,0.6324173972117593,0.16,93.39418909920838
2020-01-03 01:00:00+00:00,71.70992120812714,104.61110418653392,1015.3639387893801,129.25776957402206,0.6764572820747338,0.21,132.5744048698203
2020-01-03 01:30:00+00:00,78.47879813451924,110.05125352785154,1052.3487885725,131.4848782856011,0.7065913859210405,0.19,126.17038054594695
2020-01-03 02:00:00+00:00,84.67007542110878,132.61749641638312,1071.626391953596,132.63631262459106,0.7223033433119723,0.23,156.67160299359244
2020-01-03 02:30:00+00:00,85.33303541065581,219.80067499250384,1072.8544414039984,132.7095239002956,0.7233240084790993,0.24,163.74997243406617
2020-01-03 03:00:00+00:00,79.37575509411108,248.58154714222857,1056.0109914284492,131.7040513841265,0.7096357515409071,0.2,133.47230955408014
2020-01-03 03:30:00+00:00,72.63666615741356,254.99507421849708,1021.3926646894864,129.6225802152676,0.6814724995336082,0.21,133.71365593338302
2020-01-03 04:00:00+00:00,65.76829353703081,257.02493381306857,969.6195475053603,126.46512975282464,0.6393164329119116,0.17,100.4911841633309
